message_id,latency,producer_id,timestamp
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021595898_7997,0.20367765426635742,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021596.1025546
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021596900_2888,0.21262598037719727,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021597.1136389
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021597903_3048,0.20525169372558594,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021598.109032
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021598905_33,0.20717668533325195,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021599.113551
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021599908_6623,0.205780029296875,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021600.1145978
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021600910_588,0.18865108489990234,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021601.1000333
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021601913_6861,0.22027158737182617,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021602.1341712
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021602915_6515,0.19730281829833984,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021603.11369
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021603918_7388,0.21004080772399902,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021604.1289806
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021604921_3226,0.19488000869750977,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021605.1165624
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021605923_3103,0.20084452629089355,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021606.1251845
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021606926_9779,0.20553898811340332,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021607.1325436
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021607929_1974,0.22444701194763184,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021608.154062
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021608931_3474,0.209092378616333,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021609.141346
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021609934_8039,0.20128130912780762,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021610.1361313
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021610936_7331,0.20081877708435059,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021611.138113
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021611939_9220,0.2294461727142334,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021612.169497
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021612942_5021,0.19394207000732422,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021613.1367302
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021613944_364,0.1994495391845703,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021614.1447694
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021614947_9038,0.20339441299438477,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021615.151357
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021615950_54,0.20633554458618164,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021616.1568575
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021616952_6521,0.194655179977417,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021617.147812
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021617955_7211,0.20747733116149902,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021618.1632502
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021618957_2838,0.1983633041381836,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021619.156273
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021619960_2370,0.2367556095123291,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021620.1972456
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021620962_4765,0.20627641677856445,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021621.1693144
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021621965_956,0.2192826271057129,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021622.184988
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021622967_7989,0.19165849685668945,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021623.159906
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021623970_6293,0.19820070266723633,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021624.1688998
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021624972_816,0.20392727851867676,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021625.1773896
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021625975_6822,0.20656037330627441,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021626.1820233
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021626977_6255,0.20978641510009766,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021627.1878111
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021627980_7790,0.2034459114074707,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021628.1839123
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021628982_8956,0.2342815399169922,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021629.2173061
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021629984_9436,0.21283268928527832,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021630.1978586
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021630987_2144,0.24797701835632324,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021631.2353625
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021631989_9816,0.23464679718017578,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021632.224589
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021632991_8789,0.33056211471557617,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021633.3228993
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021633994_5402,0.2588522434234619,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021634.2538745
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021634996_3742,0.2129044532775879,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021635.210185
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021635999_4187,0.20053482055664062,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021636.2000597
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021637001_4137,0.21692109107971191,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021637.2190273
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021638004_9444,0.47411608695983887,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021638.478694
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021639006_5380,0.25998353958129883,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021639.2671418
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021640009_5736,0.21435165405273438,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021640.2238922
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021641011_8201,0.19869375228881836,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021641.2106435
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021642014_3068,0.22492718696594238,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021642.2393253
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021643016_2386,0.19573497772216797,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021643.2125492
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021644018_2296,0.1954190731048584,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021644.214572
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021645021_711,0.23445534706115723,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021645.2561584
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021646023_278,0.20408082008361816,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021646.2282887
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021647026_2571,0.19124960899353027,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021647.2179382
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021648028_500,0.2063279151916504,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021648.2355716
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021649031_2052,0.2054610252380371,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021649.2370872
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021650033_8382,0.20242094993591309,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021650.236504
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021651036_2945,0.1992044448852539,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021651.2358425
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021652038_9721,0.22262811660766602,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021652.2615614
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021653040_2059,0.19178128242492676,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021653.2331262
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021654043_5595,0.20082831382751465,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021654.2447062
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021655046_3511,0.18481087684631348,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021655.2315295
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021656048_6208,0.21663355827331543,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021656.2657323
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021657050_616,0.1959211826324463,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021657.246758
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021658052_4371,0.20399188995361328,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021658.2573612
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021659054_6197,0.18865275382995605,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021659.243659
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021660057_7218,0.20742273330688477,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021660.2655993
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021661060_8935,0.19438385963439941,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021661.2551823
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021662062_9357,0.22807097434997559,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021662.2914531
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021663065_5394,0.20385503768920898,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021663.2699966
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021664068_4604,0.2069387435913086,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021664.2754772
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021665070_1827,0.19181466102600098,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021665.2623005
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021666072_8890,0.21071791648864746,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021666.2835863
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021667074_4054,0.1995222568511963,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021667.2747996
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021668077_6707,0.20678973197937012,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021668.2846444
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021669079_9909,0.19935297966003418,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021669.2792766
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021670082_6227,0.25548458099365234,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021670.3379145
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021671084_8513,0.1981363296508789,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021671.2830637
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021672087_1003,0.21893310546875,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021672.3064718
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021673089_5231,0.1931006908416748,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021673.283295
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021674092_5417,0.19868969917297363,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021674.2913258
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021675094_3252,0.20205116271972656,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021675.297435
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021676097_6861,0.20480751991271973,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021676.3026786
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021677099_8967,0.18982958793640137,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021677.2900457
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021678102_2694,0.19639158248901367,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021678.2992063
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021679104_6327,0.20254755020141602,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021679.3078957
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021680107_6703,0.2513008117675781,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021680.3590806
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021681109_676,0.24591374397277832,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021681.355693
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021682111_5229,0.24448275566101074,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021682.3567865
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021683114_530,0.1941056251525879,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021683.3085623
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021684116_2392,0.20829153060913086,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021684.325344
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021685119_7771,0.1906135082244873,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021685.3103101
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021686121_4978,0.22829127311706543,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021686.350666
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021687124_6058,0.2095963954925537,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021687.3344097
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021688126_7986,0.22301936149597168,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021688.3504493
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021689129_8223,0.20865726470947266,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021689.3384998
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021690132_6981,0.33164191246032715,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021690.4650955
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021691135_7970,0.2480473518371582,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021691.3842227
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021692138_6825,0.22376394271850586,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021692.3625772
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021693140_1732,0.20018482208251953,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021693.340614
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021694142_6116,0.2114415168762207,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021694.3543751
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021695145_1531,0.20688557624816895,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021695.3533163
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021696149_4479,0.20344829559326172,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021696.353231
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e_1731021697151_899,0.19157123565673828,661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,1731021697.34377
