message_id,latency,producer_id,timestamp
3a32cb72-d620-45c9-814c-7a41ecd7c64d_1731021594909_797,0.6019790172576904,3a32cb72-d620-45c9-814c-7a41ecd7c64d,1731021595.5120282
3a32cb72-d620-45c9-814c-7a41ecd7c64d_1731021595911_1134,0.5929350852966309,3a32cb72-d620-45c9-814c-7a41ecd7c64d,1731021596.5052366
3a32cb72-d620-45c9-814c-7a41ecd7c64d_1731021596913_6236,0.5823948383331299,3a32cb72-d620-45c9-814c-7a41ecd7c64d,1731021597.497017
3a32cb72-d620-45c9-814c-7a41ecd7c64d_1731021597917_3422,0.5681793689727783,3a32cb72-d620-45c9-814c-7a41ecd7c64d,1731021598.4857898
3a32cb72-d620-45c9-814c-7a41ecd7c64d_1731021598919_6344,0.5753006935119629,3a32cb72-d620-45c9-814c-7a41ecd7c64d,1731021599.4955242
3a32cb72-d620-45c9-814c-7a41ecd7c64d_1731021599922_8304,0.5885787010192871,3a32cb72-d620-45c9-814c-7a41ecd7c64d,1731021600.5110874
3a32cb72-d620-45c9-814c-7a41ecd7c64d_1731021600924_2636,0.5484533309936523,3a32cb72-d620-45c9-814c-7a41ecd7c64d,1731021601.473511
3a32cb72-d620-45c9-814c-7a41ecd7c64d_1731021601926_8479,0.5970592498779297,3a32cb72-d620-45c9-814c-7a41ecd7c64d,1731021602.5239177
3a32cb72-d620-45c9-814c-7a41ecd7c64d_1731021602929_5759,0.5643267631530762,3a32cb72-d620-45c9-814c-7a41ecd7c64d,1731021603.4946995
3a32cb72-d620-45c9-814c-7a41ecd7c64d_1731021603932_5711,0.5644421577453613,3a32cb72-d620-45c9-814c-7a41ecd7c64d,1731021604.4973323
3a32cb72-d620-45c9-814c-7a41ecd7c64d_1731021604935_3172,0.5927042961120605,3a32cb72-d620-45c9-814c-7a41ecd7c64d,1731021605.5286927
3a32cb72-d620-45c9-814c-7a41ecd7c64d_1731021605938_2630,0.6258859634399414,3a32cb72-d620-45c9-814c-7a41ecd7c64d,1731021606.5646756
3a32cb72-d620-45c9-814c-7a41ecd7c64d_1731021606940_7576,0.5802023410797119,3a32cb72-d620-45c9-814c-7a41ecd7c64d,1731021607.5214121
